Image_Name,Center_X,Center_Y,Width,Height,Text,Score,Translated_Text
tr_img_06170,1597.0,1963.8,241.0,75.5,最大料金は,1.0,What's the maximum cost?
tr_img_06170,486.8,1944.2,72.5,35.5,O0町,0.6365,O0 Town.
tr_img_06170,2575.2,1981.2,320.5,92.5,タイムズ南,0.9998,South of Times.
tr_img_06170,2816.0,1986.0,197.0,69.0,10西7,0.9999,Ten West Seven.
tr_img_06170,1594.2,2036.2,441.5,71.5,繰り返し適用されます,0.9991,It's applied over and over again.
tr_img_06170,2559.5,2040.8,301.0,69.5,札幌市中央区南1,0.9973,"I'm sorry, I'm sorry, I'm sorry, I'm sorry."
tr_img_06170,2812.8,2050.5,221.5,56.0,10条西7丁目,0.9907,10 West and 7th.
tr_img_06170,2022.5,2082.8,228.0,62.5,故障の際は,1.0,"In case of a malfunction,"
tr_img_06170,2351.5,2092.5,420.0,69.0,タイムズサービス(株),0.9919,(Time service)
tr_img_06172,1186.0,586.2,1014.0,170.5,南14条西5丁目,0.9975,South 14th and West 5th.
tr_img_06167,661.5,238.8,449.0,212.5,興津,0.9998,I'll be right back. I'll be right back.
tr_img_06167,1295.8,299.8,573.5,216.5,清水駅,0.9985,Shizura Station
tr_img_06167,715.8,713.5,570.5,221.0,日本平,0.9998,NIGERIA NIGERIA
tr_img_06167,705.8,1078.5,592.5,228.0,船越,0.9995,Ship's moving.
tr_img_06167,1665.5,1148.2,551.0,200.5,清水港,0.997,Guayry Bay
tr_img_06167,1249.8,1775.2,770.5,187.5,の先300ｍ,0.965,300 meters to the end.
tr_img_06171,1310.5,633.8,512.0,158.5,八幡番山,0.929,Iseyama.
tr_img_06171,981.8,742.0,347.5,66.0,はちまんやま,0.9991,I don't like it.
tr_img_06171,432.2,954.5,211.5,63.0,上北沢,0.9998,Hanzawa.
tr_img_06171,2156.0,964.8,242.0,62.5,芦花公園,0.9996,Sakura Park
tr_img_06173,400.0,266.5,341.0,70.0,ひたがゃく,0.8037,I don't know what I'm talking about.
tr_img_06173,404.2,362.0,359.5,142.0,世田谷区,0.998,Itagawa Valley
tr_img_06173,418.5,1252.0,214.0,1494.0,成城丁目5,0.7994,Manjidani Five.
tr_img_06176,1173.2,528.5,2097.5,331.0,この出入口は,0.8544,This entrance is...
tr_img_06176,571.8,1175.8,718.5,331.5,海抜,0.8008,"(For fully formatted text, see publication)"
tr_img_06176,335.5,1564.0,224.0,106.0,海按,0.6222,Aquarius
tr_img_06176,2110.5,1929.8,807.0,123.5,東京都交通局,0.9901,Tokyo City Traffic Administration.
tr_img_06177,917.0,699.2,216.0,62.5,中原区,0.9989,Middle-earth.
tr_img_06177,915.8,764.5,224.5,83.0,木月,0.997,Tree Moon
tr_img_06177,914.2,842.2,221.5,71.5,3丁目,0.8807,Three.
tr_img_06179,1641.0,262.2,148.0,80.5,中央区,0.9653,CENTRAL CENTRAL
tr_img_06179,1633.0,707.8,104.0,811.5,日本橋豚町丁目,0.6296,It's the Japanese bridge pig town.
tr_img_06180,191.2,630.0,382.5,345.0,で,0.9963,So...
tr_img_06180,2477.5,1190.5,894.0,231.0,動画写真,0.9947,Video Photos
tr_img_06180,1457.0,1423.8,327.0,296.5,型,0.6335,Type
tr_img_06180,2520.0,1470.8,844.0,228.5,ゲームに,0.9954,To the game.
tr_img_06180,2437.2,1823.5,1069.5,380.0,おすすめ,0.998,You're welcome.
tr_img_06180,340.0,1834.5,381.0,122.0,フルHD,0.8384,Full HD
tr_img_06180,400.0,2053.8,555.0,68.5,広視野角ADSパネル採用,0.9879,I'm getting a wide view of the ADS panel.
tr_img_06180,374.8,2121.5,517.5,75.0,ワイド液晶ディスプレイ,0.9457,Wired Crystal Display
tr_img_06181,329.2,946.2,411.5,50.5,先進のテレマテイクス機能“,0.9403,The advanced telematics feature.
tr_img_06178,866.0,743.8,491.0,174.5,日本橋,0.9998,Japan Bridge
tr_img_06178,870.0,915.8,494.0,163.5,人形町,0.9998,It's Doll Town.
tr_img_06178,874.0,1101.5,502.0,169.0,一丁目,0.997,One.
tr_img_06183,1694.0,233.5,65.0,28.0,仁,0.7094,Yo-un.
tr_img_06183,549.0,818.5,328.0,175.0,北野,1.0,"No. No. No, no, no, no. No, no, no, no, no, no, no, no, no."
tr_img_06183,555.5,986.8,297.0,132.5,四丁目,0.9679,4th Street.
tr_img_06182,2513.8,1042.0,428.5,100.0,タクシー,0.9801,Taxi.
tr_img_06182,1299.2,1074.2,905.5,114.5,団体バス・路線バス,0.9789,Group bus route.
tr_img_06182,1943.8,1274.0,341.5,114.0,一般車,0.9924,It's a normal car.
tr_img_06182,1064.8,1288.8,498.5,97.5,レンタカー,0.9912,Rent-car.
tr_img_06182,1275.8,2121.5,172.5,70.0,同体バスのりは,0.7316,(Laughter)
tr_img_06184,1231.2,739.0,546.5,95.0,まじよ犬,0.7563,"I'm serious, dog."
tr_img_06188,1409.8,832.5,398.5,166.0,田二丁目,0.9127,Ta-da.
tr_img_06188,1759.2,1202.8,245.5,114.5,時差式,0.9987,Time difference
tr_img_06185,770.2,46.0,165.5,40.0,人天副,0.8663,Man's Substance
tr_img_06185,1027.8,167.8,666.5,80.5,清水年金事務所,0.9287,I'm here to help you. I'm here to help you. I'm here to help you. I'm here to help you. I'm here to help you. I'm here to help you.
tr_img_06185,838.5,300.0,307.0,47.0,清水年金事多所,0.895,"I'm sorry, I'm sorry, I'm sorry."
tr_img_06185,931.0,355.5,208.0,40.0,四言人早企,0.7428,Premarital Prostitution
tr_img_06185,1018.2,500.8,662.5,90.5,清水江尻小学校,0.9722,Shizuzuzu Etsu elementary school.
tr_img_06185,1147.0,577.8,149.0,49.5,時差式,0.9987,Time difference
tr_img_06185,830.5,626.0,310.0,57.0,清水江尻小学校,0.9346,Shizuzuzu Etsu elementary school.
tr_img_06185,739.5,680.5,129.0,53.0,人口,0.5387,POPULATION
tr_img_06185,888.2,799.5,411.5,88.0,清水テルサ,0.9966,Pure water Tellsa
tr_img_06185,938.0,936.8,530.0,59.5,静図市奈部勤蒡者福祉中心,0.9528,I'm at the center of Seung Jo's life.
tr_img_06185,1288.8,945.0,106.5,52.0,清永,0.8747,Hironori.
tr_img_06185,880.0,992.2,130.0,42.5,田二丁目,0.9127,Ta-da.
tr_img_06185,877.8,1110.2,410.5,100.5,JＲ清水駅,0.9492,JR clean water station.
tr_img_06185,1696.2,1136.2,422.5,91.5,マリナート,0.9992,Marinart.
tr_img_06185,762.0,1231.0,183.0,48.0,JR清水站,0.9431,JR clean water
tr_img_06185,1607.5,1259.2,244.0,47.5,清水文化会館,0.9753,The Chrysanthemum Museum.
tr_img_06185,779.5,1287.5,228.0,58.0,JR人町玉9,0.5407,It's JR. It's a town of nine.
tr_img_06185,1526.0,1308.8,85.0,42.5,N口I,0.6746,N-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A.
tr_img_06185,1579.2,1312.2,54.5,35.5,医,0.5417,Doctor.
tr_img_06185,1275.8,1414.0,198.5,40.0,静鉄新清水駅,0.9906,Shikoku Shizura Station.
tr_img_06185,925.0,1471.8,125.0,23.5,市役所市水成,0.6543,City City Water.
tr_img_06185,1289.8,1487.0,113.5,26.0,新済水店,0.811,The new water station.
tr_img_06185,1674.0,1540.2,89.0,39.5,千町,0.98,Sen City
tr_img_06185,1036.0,1575.8,83.0,33.5,租生町,0.7392,Manchuria.
tr_img_06185,1225.0,1719.8,197.0,43.5,浦水年金京務所!,0.8445,You've got to get out of here. You've got to get out of here.
tr_img_06185,458.2,1727.0,94.5,24.0,清テリサ,0.5138,Kately Lisa.
tr_img_06185,1658.5,1825.0,171.0,31.0,浜田親水公臣,0.8749,I'm an officer of Tsukita Ogawa's.
tr_img_06185,1401.0,1888.8,124.0,41.5,巴町公園,0.8844,Yumachi Park.
tr_img_06185,543.2,1890.0,141.5,33.0,島崎町公園,0.9578,Issaki Town Park.
tr_img_06185,1794.2,1914.8,177.5,30.5,浜田ホンブ場口,0.7771,Tosada Hobbnob.
tr_img_06185,1636.0,2181.8,135.0,49.5,河水神社,0.8346,The river shrine.
tr_img_06187,1437.8,995.8,290.5,144.5,栄田,0.7644,Higashida.
tr_img_06187,985.2,1011.0,423.5,149.0,伝馬町,0.9979,It's a run-a-do-do-do-do-do-do-do-do-it-all.
tr_img_06187,2161.2,1098.5,212.5,72.0,公交牢!,0.8139,Contestation!
tr_img_06187,1349.0,1169.5,104.0,52.0,菓町,0.9314,Komachi.
tr_img_06187,1102.2,1167.2,139.5,42.5,画,0.9688,Pictures
tr_img_06187,842.2,1176.5,135.5,48.0,株町,0.583,Stock town.
tr_img_06192,945.5,402.8,201.0,71.5,三鷹市,0.9999,Mitaka City
tr_img_06192,941.5,981.8,125.0,1040.5,北嗣四上川寸,0.6241,"Tohoku Shikoku, the northernmost island in the world"
tr_img_06190,1554.5,718.2,2732.0,355.5,港三田クリ二ツク,0.9275,Port Mita Kichinituk
tr_img_06190,2498.0,994.0,176.0,87.0,院長,0.9999,Director.
tr_img_06190,2712.2,995.5,182.5,84.0,石井,0.9642,Ishii
tr_img_06190,2868.2,993.8,91.5,80.5,勝,0.9997,We won.
tr_img_06190,2702.8,1261.2,453.5,112.5,科,1.0,Family.
tr_img_06190,2436.5,1259.5,148.0,90.0,内,0.9965,Inside
tr_img_06190,2643.0,1396.5,549.0,107.0,消化器内科,0.9954,It's a digestive system.
tr_img_06190,1154.5,1424.0,1396.0,71.0,東洋医学(鍼・漢芦)人間ドック・召種検診,0.907,A human Dr. Dr. Richard Kimble.
tr_img_06190,2638.2,1535.2,539.5,100.5,信環器内科,0.9585,Mathematics.
tr_img_06190,645.8,1544.8,245.5,54.5,診療時間,0.9901,Clinical Time
tr_img_06190,2606.8,1667.2,590.5,114.5,婦人科,0.9864,She's a gynecologist.
tr_img_06190,1091.5,1712.2,1125.0,74.5,休診日丿木曜・土曜(午後・日曜・,0.9688,He's off on Mondays and Sundays.
tr_img_06190,1716.8,1718.8,170.5,67.5,祝日,0.9996,A holiday.
tr_img_06190,2591.0,1797.8,610.0,130.5,小児科,0.97,The pediatrician.
tr_img_06190,1154.5,1825.0,917.0,68.0,港区芝5-16-1千代ビル3f,0.9367,Port Fields 5-16-1000 square feet
tr_img_06190,2589.2,1929.8,606.5,117.5,心療内科,0.9859,Cardiovascular.
tr_img_06190,1163.8,1936.2,1276.5,110.5,当駅Ａ3:A8出口より徒歩3分,0.9324,We're on foot three minutes from exit A3:A8.
tr_img_06190,1995.5,2079.5,206.0,62.0,問合せ先,0.9731,Addresses
tr_img_06190,2346.8,2087.5,467.5,65.0,東京都営交通協力会,0.9998,Tokyo City Traffic Association
tr_img_06195,1130.8,294.0,388.5,130.0,日本橋,0.9999,Japan Bridge
tr_img_06195,1129.5,420.5,397.0,133.0,人形町,0.9997,It's Doll Town.
tr_img_06195,1132.0,561.8,386.0,133.5,三丁目,0.7683,Three.
tr_img_06196,1601.8,1414.2,2297.5,155.5,上質な音楽空間をあなたへ,0.9142,I'll give you the best music space.
tr_img_06196,1630.0,1593.0,1238.0,94.0,くっろぎの時間を演出する,0.9507,I'll show you how long it's been.
tr_img_06199,1266.5,323.8,1219.0,283.5,高ご制限,0.6601,High Limits
tr_img_06199,499.2,1014.8,268.5,78.5,重量制限,0.9658,Weight Limit
tr_img_06199,1835.0,1045.2,274.0,80.5,高さ制限,0.8706,Height Limit
tr_img_06199,178.0,1288.5,106.0,53.0,すすぎの8:,0.7681,It's eight o'clock in the morning.
tr_img_06199,156.0,1523.8,106.0,46.5,会員雑,0.5477,It's just a bunch of members.
tr_img_06201,1709.8,797.0,1095.5,203.0,自輪軍専居,0.6132,I'm a self-portrait.
tr_img_06198,1046.8,640.2,961.5,148.5,JR清水駅東口,0.897,JR clean water station east entrance.
tr_img_06198,1040.8,1068.0,977.5,148.0,駐重場駐輪場,0.9633,Subtitles: @elder_man
tr_img_06198,1411.8,1456.5,508.5,93.0,清水テルサ,0.9974,Pure water Tellsa
tr_img_06198,1091.5,1671.5,1159.0,107.0,清水文化会館マリナート,0.9903,"Marinat, the Chrysanthemum Museum."
tr_img_06198,1256.8,2008.0,166.5,58.0,ホテル,0.9878,Hotel.
tr_img_06197,1201.5,121.2,1998.0,211.5,ロツク板が下がつたことを確誌し,0.9448,(Laughter)
tr_img_06197,1205.0,422.0,1741.0,222.0,こ以ビに,0.5548,I'll take care of him.
tr_img_06197,1159.8,733.8,1257.5,227.5,出庫してください,0.9986,I'm gonna need you to put it in storage.
tr_img_06197,1174.2,1227.0,1738.5,213.0,壬車位置番号を間違つた,0.8627,I've got the wrong location number.
tr_img_06197,1159.8,1490.0,652.5,209.0,精算金は,1.0,How much do I owe you?
tr_img_06197,1164.8,1749.8,1694.5,220.5,反金いたしません,0.9743,I'm not going to take any money from you.
tr_img_06197,1166.2,2154.8,1777.5,288.5,支払の途中で精算機から離れる場合は,0.9904,So let's think about how much money we're going to pay for it.
tr_img_06197,1153.5,2397.0,1666.0,224.0,必す「ヨ以消ボタンを,0.8302,"I'm going to have to say, ""Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no."
tr_img_06197,1200.0,2617.8,1070.0,186.5,押してください,0.9256,"Push, please."
tr_img_06204,787.8,70.8,544.5,53.5,そしい非旅素系の材質を使用し,0.8311,We're not going to do that. We're not going to do that. We're not going to do that.
tr_img_06204,246.5,86.5,219.0,75.0,この後は地手,0.814,"After this, we're out on the ground."
tr_img_06204,1111.5,560.8,659.0,197.5,ウサギの,0.9065,The rabbit.
tr_img_06204,1095.2,875.8,1889.5,430.5,牧革スナック,0.7819,Vessel Snacks
tr_img_06204,1538.2,1209.8,1016.5,209.5,ハーブの香り,0.9419,Smells of herbs.
tr_img_06204,468.8,2480.5,494.5,169.0,シャンピーオンエキス配台,0.8369,It's a turpentine extract station.
tr_img_06204,1661.2,2577.0,372.5,190.0,かたさ,0.8157,It's all right. It's all right.
tr_img_06204,483.2,2766.0,422.5,160.0,キシリトール配台,0.6908,The xyrillator platform.
tr_img_06204,1716.2,2898.2,345.5,201.5,産,0.9844,Birth
tr_img_06204,1538.5,2921.5,132.0,104.0,玉,0.9969,Balls.
tr_img_06204,353.0,2988.0,143.0,71.0,ア川ラ,0.7934,Agawara
tr_img_06205,574.2,462.0,215.5,105.0,海林,0.6412,Sea Forests
tr_img_06205,447.2,453.2,122.5,60.5,銀澄,0.6896,Ginnut
tr_img_06202,1917.0,2016.8,366.0,126.5,神保田,0.9885,Kanta.
tr_img_06202,1549.8,2029.5,247.5,137.0,曙橋,0.9767,Sakura.
tr_img_06202,1606.5,2150.5,364.0,130.0,本八幡,0.9992,I'm sorry.
tr_img_06202,1921.5,2147.5,218.0,110.0,方面,0.998,It's where we're going.
tr_img_06206,1461.5,536.5,466.0,190.0,便利,0.9891,It's convenient.
tr_img_06206,2137.2,919.8,664.5,144.5,安全機構,0.9972,It's a safety mechanism.
tr_img_06206,1833.2,1135.5,447.5,87.0,ドアロック,0.9872,Door locked.
tr_img_06206,746.5,1248.5,732.0,120.0,ム今を省いて,0.8614,I don't want you to do this right now.
tr_img_06206,1959.2,1235.2,712.5,74.5,運転中はロックされて開きません。,0.9868,It's locked while driving. It won't open.
tr_img_06206,1964.0,1372.5,722.0,104.0,チャイルドロック,0.9995,Child Rock
tr_img_06206,751.2,1456.0,942.5,123.0,白動で節電節水,0.9003,It's a white wire. It's a wire.
tr_img_06206,1861.8,1473.8,510.5,61.5,役定すると運転終了後も,0.9729,I'm not going to do that. I'm not going to do that. I'm not going to do that.
tr_img_06206,1800.2,1560.8,387.5,67.5,ドアが開きません,0.9994,The door won't open.
tr_img_06206,2564.0,1567.2,240.0,61.5,(イメージ図),0.9551,(Impressions)
tr_img_06200,808.5,1542.0,964.0,165.0,カタログブテイック,0.9746,Catalog BTik
tr_img_06200,3059.8,1591.5,527.5,170.0,南14条店,0.9999,14th Street.
tr_img_06203,752.2,2067.8,211.5,1384.5,静雨目吉奈本窃,0.5232,Shizura Shiramoto
tr_img_06207,143.8,406.8,287.5,52.5,言に割しでよきましよす,0.5729,"I'll tell you what, I'll tell you what."
tr_img_06207,713.8,437.2,108.5,78.5,十条,0.8158,Ten.
tr_img_06207,617.8,462.8,156.5,93.5,条道薬復院,0.6752,The Marginal Medicine Rehabilitation.
tr_img_06207,453.5,573.2,60.0,97.5,新険,0.5499,Shinji.
tr_img_06210,1160.0,1369.8,231.0,139.5,Kレzuk,0.5866,Krezuk
tr_img_06209,249.8,45.0,118.5,65.0,南口,0.9876,South entrance.
tr_img_06209,444.0,103.8,90.0,34.5,南出口,0.9086,South exit.
tr_img_06209,578.2,102.8,132.5,32.5,骨蔡善子,0.6722,Kimihiro.
tr_img_06209,191.5,203.0,173.0,34.0,北年金事務所,0.9999,The North pension office.
tr_img_06209,512.2,201.5,285.5,31.0,帝京大学医学部附属病院,0.9924,I'm at the medical hospital at the University of Tokyo.
tr_img_06209,241.8,231.2,51.5,17.5,のffice,0.7805,I don't know.
tr_img_06209,510.2,264.8,281.5,32.5,帝京大学高等学校・中学校,0.9584,"High school, junior high school, junior high school."
tr_img_06209,209.0,264.0,198.0,29.0,北区福祉事務所,0.9713,It's the North District Social Services Office.
tr_img_06209,211.2,324.2,197.5,31.5,北寺別支矛学校,0.8333,It's called the North Temple Substitution School.
tr_img_06209,508.0,325.2,277.0,28.5,東京家政大学･短期大学部,0.9577,I'm from Tokyo. I'm from junior high school.
tr_img_06209,458.2,358.0,175.5,27.0,高等学校・中学校,0.9648,"High school, junior high school."
tr_img_06209,199.5,383.0,164.0,29.0,北都税事務所,0.9997,The tax office in the north of the city.
tr_img_06209,229.5,439.0,218.0,28.0,陸上自衛隊十条駐市地,0.9332,I'll be there in a few minutes.
tr_img_06209,231.2,494.5,216.5,30.0,東京成徳大学短期大学,0.9997,Tokyo University's junior high school.
tr_img_06209,232.8,549.5,217.5,33.0,北区立中央図書館,0.999,The North District Central Library
tr_img_06212,1254.0,1264.8,404.0,129.5,水軍町7,0.8461,It's a seven-town navy.
tr_img_06211,545.8,85.2,666.5,87.5,精算機が一部変更をないました,0.9244,The calculator didn't make any changes.
tr_img_06211,495.2,202.2,471.5,74.5,íカードにて乗り越し不足額を,0.9458,I'm going to give you an example.
tr_img_06211,495.2,282.5,598.5,68.0,チャージされた場合は精算歩は出ません,0.9578,"If you're being chartered, you're not going to be able to account for it."
tr_img_06211,535.5,354.0,186.0,21.0,弟望のボタンを押しでくたさい,0.7622,I'm gonna push my brother's button.
tr_img_06211,572.2,401.8,114.5,30.5,のリし金額,0.9148,Recruit amount
tr_img_06211,794.5,406.2,89.0,31.5,000円,0.9089,"10,000 yen."
tr_img_06211,235.8,429.8,212.5,55.5,こちらを選択すると,0.9901,So let's see if we can do that.
tr_img_06211,575.0,432.2,122.0,31.5,IC力一ド残額,0.8266,The amount of IC's left.
tr_img_06211,804.0,438.0,66.0,30.0,00円,0.8316,00 yen.
tr_img_06211,531.5,460.2,40.0,35.5,あと,0.9998,And...
tr_img_06211,761.2,464.0,149.5,33.0,00円不足です,0.9861,We're short of 100 yen.
tr_img_06211,237.5,479.8,392.0,53.5,íカードに不足類がチャージされます,0.9495,It's called the i-card. It's called the i-card. It's called the i-card. It's called the i-card.
tr_img_06211,498.5,505.2,70.0,23.5,チャージ,0.8794,Charging.
tr_img_06211,527.5,544.2,70.0,29.5,(a00円,0.6005,(A00 yen)
tr_img_06211,662.5,546.8,72.0,26.5,2000円,0.9579,2000 yen.
tr_img_06211,803.5,550.8,76.0,26.5,3000円,0.959,Three thousand yen.
tr_img_06211,676.2,595.8,44.5,24.5,白00,0.5844,White 00
tr_img_06211,802.8,597.0,77.5,25.0,10000円,0.9129,Ten thousand yen.
tr_img_06211,246.5,630.2,250.0,50.5,こ不明な点がありました。,0.9377,There was an unknown point.
tr_img_06211,749.0,659.5,107.0,28.0,(不足横,0.8012,(SCREAMING)
tr_img_06211,175.2,672.0,169.5,45.0,駅係員までお問し,0.9,I'm going to ask the station attendant a few questions.
tr_img_06211,329.0,677.0,165.0,45.0,い合わせください,0.9797,I'd like you to meet me.
tr_img_06211,662.5,689.0,420.0,45.0,精算の場合は不足額チャージボタンを押してください,0.9467,"If you want to figure out how much money you need, press the short value trigger."
tr_img_06208,1852.2,1619.8,371.5,122.5,しも.,0.6869,You too.
tr_img_06208,1720.0,1856.0,130.0,142.0,・,0.5339,.
tr_img_06215,642.8,978.0,847.5,400.0,出口,0.9823,The exit.
tr_img_06215,982.8,1998.8,1340.5,179.5,南1条西4丁目,0.9461,South 1st and West 4th.
tr_img_06215,762.0,2553.0,966.0,195.0,ヨ之出ビル,0.9801,Yoo-Bill.
tr_img_06213,425.2,269.2,708.5,198.5,クホ茶,0.9922,"Oh, my God."
tr_img_06213,1258.0,274.0,673.0,202.0,支持率,0.8612,Support rate
tr_img_06213,1043.8,1028.5,554.5,92.0,体脂肪を減らすのを助ける,0.9668,Help reduce body fat.
tr_img_06213,1034.2,1320.0,399.5,233.0,特茶,0.9917,Special tea.
tr_img_06213,1035.8,1447.5,106.5,35.0,トクッ(,0.5934,I don't know what you're talking about.
tr_img_06213,1042.2,1512.0,338.5,44.0,口び分番呼冬を話代化させ8,0.5042,We're going to have to talk about winter as an alternative to eight.
tr_img_06213,1425.5,2463.2,790.0,57.5,休脂肪を減らすのを助けるので、休脂肪が気になる方に適しています,0.9846,"It's a good place to go, because it's a good place to go."
tr_img_06213,609.0,2465.0,780.0,41.0,許可表示脂筋弁解酵素を活性化させるケルセチシ配糖体の働きに,0.9141,So let's take a look at what's going on here.
tr_img_06213,370.2,2501.2,283.5,31.5,氷百社調(調季委説先,0.8329,It's going to be the first time I've ever seen anything like this.
tr_img_06213,1440.0,2524.8,529.0,54.5,、あなたが最も支持したい銘柄をお選びください,0.9744,(Laughter)
tr_img_06213,594.2,2531.0,138.5,35.0,質間項目:,0.8939,Integrated item:
tr_img_06213,425.2,2564.2,393.5,31.5,食生活は、主食、主菜、副菜を基本,0.9179,I'm going to talk about diets.
tr_img_06213,1739.8,2688.5,461.5,177.0,寺茶,0.9218,Temple tea.
tr_img_06213,310.8,2644.5,344.5,79.0,サントリー,0.994,Sandry.
tr_img_06213,989.0,2683.8,844.0,138.5,尹右律門,0.545,It's the Xinjiang Gate.
tr_img_06213,1883.0,2858.5,140.0,55.0,税込,0.9931,Taxes
tr_img_06217,1229.2,845.2,100.5,68.5,(防火木,0.9175,Firecrackers.
tr_img_06216,1319.5,979.5,208.0,61.0,三田駅,0.9993,Mida Station.
tr_img_06214,1454.0,178.5,138.0,68.0,飛定・医,0.7009,Flight Doctor.
tr_img_06214,1499.0,390.8,408.0,150.5,ラテン居酒に,0.8133,It's a latin bottle.
tr_img_06214,1260.8,590.0,107.5,88.0,こo!,0.5395,Come on!
tr_img_06221,1631.2,982.8,749.5,345.5,自転車,0.9783,Bicycle
tr_img_06221,542.2,1134.0,591.5,301.0,歩行者,1.0,A pedestrian.
tr_img_06218,1482.2,2119.8,476.5,84.5,南14西9,0.9635,"14 South, 9th."
tr_img_06222,684.5,1265.0,180.0,56.0,MAEじ,0.7257,Applets
tr_img_06222,753.8,1404.0,354.5,130.0,おé-30,0.7369,Your e-30.
tr_img_06222,562.0,1405.0,39.0,61.0,で,0.5436,So...
tr_img_06220,1642.8,236.8,999.5,202.5,南1４条西9丁目,0.8417,14 South and 9 West.
tr_img_06226,1356.0,1035.8,1234.0,172.5,南1３条西9丁目,0.9283,South 13 West 9th.
tr_img_06228,1180.5,579.0,860.0,181.0,鷹千歳烏山,0.8071,"A thousand years old, Mount Raven."
tr_img_06228,399.0,631.0,130.0,68.0,仙川,0.9998,Sengawa.
tr_img_06228,862.0,689.8,481.0,82.5,ちとせからすやま,0.9975,Don't do it. Don't do it.
tr_img_06228,2093.8,689.8,231.5,77.5,芦花公園,1.0,Sakura Park
tr_img_06228,374.8,867.0,76.5,39.0,仙川,0.9999,Sengawa.
tr_img_06228,1018.8,899.8,249.5,80.5,千岑弖山,0.7566,Chiangyama.
tr_img_06228,1425.5,911.5,450.0,66.0,大I星知引人OロI,0.5802,Big I.O.O.R.
tr_img_06228,2110.0,911.5,131.0,45.0,芦花公園,0.801,Sakura Park
tr_img_06228,213.0,1353.5,227.0,26.0,T日i03-62795620,0.8156,Tei03-6275620
tr_img_06228,948.5,1527.0,301.0,133.0,しがわ,0.6628,I'm sorry.
tr_img_06225,1101.8,1378.2,1043.5,299.5,三市二店,0.5266,Two stores in Three City.
tr_img_06225,1072.8,1743.5,1095.5,274.0,マタロ,0.6167,Mattaro
tr_img_06225,1134.0,2124.5,1065.0,332.0,あリエす,0.795,"Hi, Auri."
tr_img_06232,850.5,486.5,252.0,45.0,イン会こ来,0.9639,Come and see me.
tr_img_06232,968.8,1634.8,376.5,101.5,東李苑,0.9423,I'll be right back.
tr_img_06233,1835.0,625.0,566.0,105.0,平成22年度,0.9893,22 years old.
tr_img_06233,1827.0,837.5,1174.0,170.0,然費基準+5％達成車,0.7435,Explosive standards plus 5% achievement.
tr_img_06233,1754.5,1631.8,911.0,161.5,氏非トトマ車,0.5727,Mr. No-To-Tomma.
tr_img_06233,1726.2,1833.2,581.5,85.5,国土道大臣認定車,0.8214,He's a state-of-the-art minister.
tr_img_06227,1232.8,1127.5,264.5,150.0,邦楽,0.9993,Kunihito
tr_img_06227,726.5,1318.8,439.0,165.5,しそ,0.9993,Shh.
tr_img_06227,1743.0,1359.5,447.0,144.0,いか,0.9983,Here we go.
tr_img_06227,1218.0,1810.5,1486.0,277.0,ワーレコ・ドネピフォ2,0.695,Warreco Denepfo Two.
tr_img_06235,1018.0,1071.0,1031.0,428.0,禁煙,0.9985,No Smoking
tr_img_06235,1016.5,1436.5,996.0,171.0,二の場所及び,0.9957,Two places.
tr_img_06235,1006.8,1674.0,1324.5,174.0,ごルの前の道路上,0.9291,On the road in front of you.
tr_img_06235,1016.2,1905.8,1131.5,164.5,で喫煙しないで,0.9932,And don't smoke.
tr_img_06235,1035.8,2137.2,441.5,160.5,下さい,0.9577,Please.
tr_img_06235,1002.0,2353.0,1225.0,171.0,さつきビル管理人,0.8856,I'm the building manager.
tr_img_06236,1724.8,505.2,248.5,84.5,日本橋,0.9874,Japan Bridge
tr_img_06236,1730.2,581.2,241.5,69.5,人形町,0.9955,It's Doll Town.
tr_img_06236,1737.0,667.2,251.0,87.5,三丁員,0.8297,Three men.
tr_img_06230,3150.0,214.8,470.0,137.5,おビし,0.6959,"Hey, baby."
tr_img_06230,2058.0,1486.2,3881.0,1305.5,アイス,0.9974,Ice cream.
tr_img_06231,1230.5,1166.0,456.0,210.0,井川,0.9999,Isegawa.
tr_img_06231,1933.0,1205.5,545.0,171.0,静斉BP,0.5882,Order BP
tr_img_06231,850.5,1598.0,462.0,220.0,藤枝,0.9999,Fuji.
tr_img_06231,829.0,1990.8,812.0,214.5,東静岡駅,0.9997,Shizuoka Station.
tr_img_06231,2087.5,2030.8,613.0,191.5,消水駅,0.9628,We've got a dehydrated station.
tr_img_06231,105.2,2406.8,201.5,134.5,ター,0.8892,Tah.
tr_img_06238,987.0,79.5,451.0,147.0,角ハイボール,0.6898,A corner highball.
tr_img_06238,972.2,148.2,205.5,81.5,酒場,0.9449,Bar.
tr_img_06238,426.2,1355.2,743.5,313.5,築土せ,0.7564,Build it.
tr_img_06234,2554.5,1630.0,386.0,112.0,お手洗,0.9996,Wash your hands.
tr_img_06234,1179.8,1668.0,1132.5,118.0,レストラン街(アステイ東館,0.9972,I'm at the restaurant at the Astoria Tokyo Hotel.
tr_img_06234,472.5,1675.8,63.0,37.5,川,0.8657,River
